,forecast_date,target,target_end_date,location,location_name,type,quantile,value
0,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,point,NA,841.5483870967741
1,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.01,579.8
2,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.025,609.5
3,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.05,642.5
4,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.1,663.0
5,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.15,699.5
6,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.2,724.0
7,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.25,738.0
8,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.3,746.0
9,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.35,759.0
10,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.4,775.0
11,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.45,784.5
12,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.5,786.0
13,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.55,824.5
14,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.6,842.0
15,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.65,863.0
16,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.7,917.0
17,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.75,929.5
18,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.8,983.0
19,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.85,998.5
20,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.9,1066.0
21,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.95,1129.0
22,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.975,1179.75
23,2020-06-04,33 day ahead cum death,2020-07-07,11,District of Columbia,quantile,0.99,1245.8999999999999
0,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,point,NA,4622.451612903225
1,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.01,3369.3999999999996
2,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.025,3409.0
3,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.05,3516.0
4,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.1,3751.0
5,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.15,3810.5
6,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.2,4035.0
7,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.25,4252.0
8,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.3,4317.0
9,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.35,4365.5
10,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.4,4375.0
11,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.45,4401.0
12,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.5,4456.0
13,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.55,4506.5
14,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.6,4612.0
15,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.65,4905.0
16,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.7,4949.0
17,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.75,4957.5
18,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.8,5241.0
19,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.85,5376.5
20,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.9,5567.0
21,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.95,6009.0
22,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.975,6428.5
23,2020-06-04,33 day ahead cum death,2020-07-07,24,Maryland,quantile,0.99,6442.0
0,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,point,NA,851.8387096774194
1,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.01,587.0
2,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.025,618.5
3,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.05,648.5
4,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.1,667.0
5,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.15,705.5
6,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.2,728.0
7,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.25,746.0
8,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.3,753.0
9,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.35,766.5
10,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.4,781.0
11,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.45,791.5
12,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.5,800.0
13,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.55,833.0
14,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.6,859.0
15,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.65,878.5
16,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.7,922.0
17,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.75,941.5
18,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.8,993.0
19,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.85,1015.5
20,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.9,1075.0
21,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.95,1148.5
22,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.975,1197.5
23,2020-06-04,34 day ahead cum death,2020-07-08,11,District of Columbia,quantile,0.99,1266.8
0,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,point,NA,4674.612903225807
1,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.01,3402.2
2,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.025,3444.5
3,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.05,3559.5
4,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.1,3783.0
5,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.15,3840.0
6,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.2,4084.0
7,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.25,4303.0
8,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.3,4368.0
9,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.35,4404.0
10,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.4,4412.0
11,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.45,4445.0
12,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.5,4512.0
13,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.55,4557.5
14,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.6,4658.0
15,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.65,4956.5
16,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.7,5001.0
17,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.75,5010.0
18,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.8,5319.0
19,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.85,5434.5
20,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.9,5645.0
21,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.95,6099.5
22,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.975,6509.5
23,2020-06-04,34 day ahead cum death,2020-07-08,24,Maryland,quantile,0.99,6526.599999999999
0,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,point,NA,860.3548387096774
1,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.01,591.3
2,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.025,623.25
3,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.05,652.0
4,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.1,669.0
5,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.15,711.0
6,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.2,734.0
7,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.25,751.5
8,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.3,759.0
9,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.35,772.0
10,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.4,785.0
11,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.45,797.5
12,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.5,805.0
13,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.55,839.0
14,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.6,869.0
15,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.65,891.5
16,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.7,935.0
17,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.75,952.0
18,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.8,1006.0
19,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.85,1029.0
20,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.9,1085.0
21,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.95,1166.5
22,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.975,1213.0
23,2020-06-04,35 day ahead cum death,2020-07-09,11,District of Columbia,quantile,0.99,1283.1999999999998
0,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,point,NA,4726.677419354839
1,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.01,3431.0999999999995
2,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.025,3474.75
3,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.05,3592.5
4,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.1,3817.0
5,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.15,3876.5
6,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.2,4117.0
7,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.25,4345.5
8,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.3,4425.0
9,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.35,4436.0
10,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.4,4449.0
11,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.45,4498.0
12,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.5,4576.0
13,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.55,4603.0
14,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.6,4709.0
15,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.65,5005.0
16,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.7,5055.0
17,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.75,5077.0
18,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.8,5408.0
19,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.85,5494.5
20,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.9,5724.0
21,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.95,6178.0
22,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.975,6589.5
23,2020-06-04,35 day ahead cum death,2020-07-09,24,Maryland,quantile,0.99,6615.599999999999
0,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,point,NA,869.8387096774194
1,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.01,596.0999999999999
2,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.025,630.75
3,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.05,661.0
4,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.1,674.0
5,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.15,719.0
6,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.2,736.0
7,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.25,759.0
8,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.3,764.0
9,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.35,775.0
10,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.4,786.0
11,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.45,808.0
12,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.5,813.0
13,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.55,852.0
14,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.6,874.0
15,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.65,903.5
16,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.7,952.0
17,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.75,960.0
18,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.8,1019.0
19,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.85,1045.0
20,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.9,1095.0
21,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.95,1187.5
22,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.975,1231.0
23,2020-06-04,36 day ahead cum death,2020-07-10,11,District of Columbia,quantile,0.99,1295.8
0,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,point,NA,4780.8387096774195
1,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.01,3455.0999999999995
2,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.025,3498.75
3,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.05,3621.0
4,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.1,3845.0
5,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.15,3907.0
6,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.2,4168.0
7,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.25,4394.5
8,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.3,4456.0
9,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.35,4485.0
10,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.4,4503.0
11,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.45,4557.0
12,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.5,4613.0
13,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.55,4663.5
14,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.6,4739.0
15,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.65,5058.0
16,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.7,5125.0
17,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.75,5144.0
18,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.8,5473.0
19,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.85,5567.0
20,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.9,5809.0
21,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.95,6261.5
22,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.975,6681.75
23,2020-06-04,36 day ahead cum death,2020-07-10,24,Maryland,quantile,0.99,6711.9
0,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,point,NA,879.5483870967741
1,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.01,604.8
2,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.025,639.0
3,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.05,668.0
4,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.1,678.0
5,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.15,723.5
6,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.2,740.0
7,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.25,766.5
8,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.3,773.0
9,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.35,779.0
10,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.4,791.0
11,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.45,816.0
12,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.5,819.0
13,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.55,859.5
14,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.6,882.0
15,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.65,915.5
16,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.7,962.0
17,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.75,971.0
18,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.8,1028.0
19,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.85,1066.0
20,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.9,1114.0
21,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.95,1203.0
22,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.975,1247.75
23,2020-06-04,37 day ahead cum death,2020-07-11,11,District of Columbia,quantile,0.99,1315.6999999999998
0,2020-06-04,37 day ahead cum death,2020-07-11,24,Maryland,point,NA,4833.064516129032
1,2020-06-04,37 day ahead cum death,2020-07-11,24,Maryland,quantile,0.01,3490.3999999999996
2,2020-06-04,37 day ahead cum death,2020-07-11,24,Maryland,quantile,0.025,3534.5
3,2020-06-04,37 day ahead cum death,2020-07-11,24,Maryland,quantile,0.05,3659.0
