state_code,state_fips,state_name,county_fips,county_name,county_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,encounters_rate_norm,daily_encounter_diff,AverageDiff
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,7/23/2020,5,POST,F,1,-0.224538389,F,1,-0.090236141,F,1,0.626633122,0.312521748,-0.687478252,-0.334084261
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,7/24/2020,6,POST,F,1,-0.160593213,F,1,-0.130058166,F,1,0.783016715,0.39051519,-0.60948481,-0.300045396
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,7/25/2020,7,POST,F,1,-0.082065046,F,1,-0.125734188,F,1,0.776474006,0.387252134,-0.612747866,-0.2735157
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,7/26/2020,1,POST,F,1,-0.111032259,F,1,-0.126565233,F,1,0.430993269,0.214949969,-0.785050031,-0.340882508
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,7/27/2020,2,POST,F,1,-0.127908868,F,1,-0.072188365,F,1,0.351711021,0.175409405,-0.824590595,-0.341562609
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,7/28/2020,3,POST,F,1.3,-0.264220208,D,2,-0.036854274,F,1,0.928688225,0.463166177,-0.536833823,-0.279302768
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,7/29/2020,4,POST,F,1,-0.103113441,F,1,-0.007620502,F,1,1.57340172,0.784705179,-0.215294821,-0.108676255
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,7/29/2020,4,POST,F,1,-0.103113441,F,1,-0.007620502,F,1,1.57340172,0.784705179,-0.215294821,-0.108676255
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,7/30/2020,5,POST,F,1,-0.093389083,F,1,-0.14404731,F,1,1.618879967,0.807386619,-0.192613381,-0.143349925
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,7/30/2020,5,POST,F,1,-0.093389083,F,1,-0.14404731,F,1,1.618879967,0.807386619,-0.192613381,-0.143349925
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,7/31/2020,6,POST,F,1,-0.107276674,F,1,-0.231326108,F,1,0.733689815,0.365914305,-0.634085695,-0.324229492
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/1/2020,7,POST,F,1,-0.093500996,F,1,-0.19345465,F,1,1.403932707,0.700185624,-0.299814376,-0.195590007
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/2/2020,1,POST,F,1,-0.041801846,F,1,-0.253721952,F,1,1.816829012,0.906110065,-0.093889935,-0.129804578
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/3/2020,2,POST,F,1,-0.09759104,F,1,-0.16349153,F,1,1.364740592,0.680639278,-0.319360722,-0.193481097
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/4/2020,3,POST,F,1.3,-0.300618966,D,2,-0.232562109,F,1,0.983788105,0.490646229,-0.509353771,-0.347511615
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/5/2020,4,POST,F,1,-0.240286956,F,1,-0.043027007,F,1,1.413554339,0.704984236,-0.295015764,-0.192776575
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/6/2020,5,POST,F,1.3,-0.313055894,D,2,-0.151914121,F,1,1.293861235,0.645289502,-0.354710498,-0.273226838
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/7/2020,6,POST,F,1,-0.200401561,F,1,-0.171444114,F,1,1.46685818,0.731568547,-0.268431453,-0.213425709
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/8/2020,7,POST,F,1,-0.212244743,F,1,-0.055169713,F,1,1.459417452,0.727857621,-0.272142379,-0.179852279
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/9/2020,1,POST,F,1,-0.174902731,F,1,-0.10401329,F,1,0.63817908,0.318280083,-0.681719917,-0.320211979
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/10/2020,2,POST,F,1.3,-0.308398601,D,2,-0.135723083,F,1,1.476415668,0.736335169,-0.263664831,-0.235928838
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/11/2020,3,POST,F,1,-0.148785847,F,1,-0.122449296,F,1,1.127599433,0.562369485,-0.437630515,-0.236288553
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/12/2020,4,POST,F,1,-0.207267777,F,1,-0.11676978,F,1,0.518934987,0.258809283,-0.741190717,-0.355076091
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/13/2020,5,POST,F,1.3,-0.250321444,D,2,-0.27871181,F,1,1.332347764,0.66448395,-0.33551605,-0.288183101
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/14/2020,6,POST,F,1,-0.147464212,F,1,-0.18479307,F,1,1.093859576,0.545542352,-0.454457648,-0.26223831
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/15/2020,7,POST,F,1,-0.144005633,F,1,-0.141067123,F,1,1.558007108,0.777027399,-0.222972601,-0.169348452
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/16/2020,1,POST,F,1,-0.206316646,F,1,-0.27899221,F,1,1.390141701,0.693307614,-0.306692386,-0.264000414
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/17/2020,2,POST,F,1,-0.220970902,F,1,-0.07429979,F,1,0.780835812,0.389427505,-0.610572495,-0.301947729
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/18/2020,3,POST,F,1,-0.057489412,F,1,-0.030026535,F,1,1.11432158,0.5557474,-0.4442526,-0.177256183
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/19/2020,4,POST,F,1,-0.185884754,F,1,-0.070454581,F,1,0.376598976,0.187821815,-0.812178185,-0.356172507
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/20/2020,5,POST,F,1,-0.107229982,F,1,-0.012168973,F,1,0.211555913,0.105509622,-0.894490378,-0.337963111
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/21/2020,6,POST,F,1,-0.049597632,F,1,-0.164916098,F,1,0.297637448,0.148441205,-0.851558795,-0.355357508
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/22/2020,7,POST,F,1,-0.055161667,F,1,-0.099725903,F,1,0.280318511,0.139803703,-0.860196297,-0.338361289
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/23/2020,1,POST,F,1,0.044261806,F,1,-0.092233926,F,1,0.04086816,0.020382243,-0.979617757,-0.342529959
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/24/2020,2,POST,F,1,-0.112344657,F,1,-0.046787274,F,1,-0.008202164,-0.004090678,-1.004090678,-0.38774087
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/25/2020,3,POST,F,1,-0.135878979,F,1,-0.001846593,F,1,0.040226718,0.020062336,-0.979937664,-0.372554412
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/26/2020,4,POST,F,1,-0.140275157,F,1,0.056958968,F,1,-0.018401094,-0.009177207,-1.009177207,-0.364164466
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/27/2020,5,POST,F,1,-0.098385254,F,1,-0.08411751,F,1,0.01681408,0.008385713,-0.991614287,-0.391372351
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/28/2020,6,POST,F,1,-0.217999411,F,1,-0.191990626,F,1,0.158572793,0.079085265,-0.920914735,-0.443634924
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/29/2020,7,POST,F,1,-0.242117149,F,1,-0.180182594,F,1,0.109887334,0.054804287,-0.945195713,-0.455831818
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/30/2020,1,POST,F,1,-0.165816738,F,1,-0.045418507,F,1,-0.05502744,-0.027443924,-1.027443924,-0.412893056
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,8/31/2020,2,POST,F,1.3,-0.353128814,D,2,-0.08242558,F,1,0.076917208,0.038361043,-0.961638957,-0.465731117
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/1/2020,3,POST,F,1.3,-0.317259596,D,2,-0.032509349,F,1,0.070053777,0.034938033,-0.965061967,-0.438276971
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/2/2020,4,POST,F,1.3,-0.266324213,D,2,-0.030435257,F,1,0.001034603,0.000515989,-0.999484011,-0.43208116
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/3/2020,5,POST,F,1.3,-0.313463153,D,2,-0.159890192,F,1,-0.036297329,-0.018102626,-1.018102626,-0.49715199
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/4/2020,6,POST,F,1.3,-0.258229191,D,2,-0.21609407,F,1,0.242088559,0.120737218,-0.879262782,-0.451195348
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/5/2020,7,POST,F,1,-0.204183267,F,1,-0.107598458,F,1,0.324257297,0.161717365,-0.838282635,-0.383354787
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/6/2020,1,POST,F,1,-0.180940303,F,1,-0.005197518,F,1,0.050553936,0.025212846,-0.974787154,-0.386974992
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/7/2020,2,POST,F,1,-0.229052246,F,1,0.151622759,F,1,-0.028728312,-0.014327718,-1.014327718,-0.363919068
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/8/2020,3,POST,F,1.3,-0.261789137,D,2,-0.13002188,F,1,-0.157786471,-0.078693101,-1.078693101,-0.490168039
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/9/2020,4,POST,F,1.3,-0.302322477,D,2,-0.192257944,F,1,-0.127766979,-0.063721431,-1.063721431,-0.519433951
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/10/2020,5,POST,F,1.3,-0.352530857,D,2,-0.299089034,F,1,-0.269846413,-0.134580937,-1.134580937,-0.595400276
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/11/2020,6,POST,F,1.3,-0.306344561,D,2,-0.13482864,F,1,0.032208691,0.016063492,-0.983936508,-0.475036569
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/12/2020,7,POST,F,1,-0.20565292,F,1,-0.022772706,F,1,0.404501709,0.20173779,-0.79826221,-0.342229279
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/13/2020,1,POST,F,1.3,-0.285728152,D,2,-0.129585583,F,1,-0.200121652,-0.099806994,-1.099806994,-0.505040243
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/14/2020,2,POST,F,1.3,-0.330559729,D,2,-0.135915031,F,1,-0.188768126,-0.094144632,-1.094144632,-0.520206464
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/15/2020,3,POST,F,1.3,-0.251186358,D,2,-0.065406638,F,1,-0.072731243,-0.03627337,-1.03627337,-0.450955456
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/16/2020,4,POST,F,1,-0.184472463,F,1,-0.048824199,F,1,-0.113591107,-0.056651476,-1.056651476,-0.429982712
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/17/2020,5,POST,F,1.3,-0.270285533,D,2,-0.289310152,F,1,-0.208652832,-0.104061764,-1.104061764,-0.554552483
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/18/2020,6,POST,F,1.3,-0.270741451,D,2,-0.259739716,F,1,0.019379848,0.009665343,-0.990334657,-0.506938608
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/19/2020,7,POST,F,1,-0.164303284,F,1,-0.101745564,F,1,0.219894661,0.109668419,-0.890331581,-0.385460143
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/20/2020,1,POST,F,1,-0.218401074,F,1,-0.17051132,F,1,-0.149511867,-0.074566295,-1.074566295,-0.48782623
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/21/2020,2,POST,D-,1.7,-0.343961986,D,2,-0.234768143,F,1,-0.503716217,-0.251219202,-1.251219202,-0.60998311
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/22/2020,3,POST,F,1.3,-0.275121952,D,2,-0.226727496,F,1,-0.319365746,-0.159277794,-1.159277794,-0.55370908
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/23/2020,4,POST,F,1,-0.242393007,F,1,-0.099752217,F,1,-0.173181082,-0.086370881,-1.086370881,-0.476172035
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/24/2020,5,POST,F,1.3,-0.25262157,D,2,-0.237574946,F,1,-0.1929375,-0.096224031,-1.096224031,-0.528806849
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/25/2020,6,POST,F,1.3,-0.26156551,D,2,-0.152738838,F,1,0.089617763,0.044695211,-0.955304789,-0.456536379
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/26/2020,7,POST,F,1,-0.212498402,F,1,-0.164726006,F,1,0.089810195,0.044791184,-0.955208816,-0.444144408
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/27/2020,1,POST,F,1,-0.24116473,F,1,-0.189640201,F,1,-0.189473712,-0.09449653,-1.09449653,-0.508433821
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/28/2020,2,POST,F,1.3,-0.325897243,D,2,-0.149287394,F,1,-0.257274147,-0.12831075,-1.12831075,-0.534498462
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/29/2020,3,POST,F,1.3,-0.254955791,D,2,-0.216361746,F,1,-0.30025077,-0.149744551,-1.149744551,-0.540354029
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,9/30/2020,4,POST,F,1,-0.129109541,F,1,-0.10187162,F,1,-0.162597287,-0.081092407,-1.081092407,-0.437357856
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/1/2020,5,POST,F,1,-0.105307929,F,1,-0.182179489,F,1,-0.149640156,-0.074630276,-1.074630276,-0.454039232
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/2/2020,6,POST,F,1,-0.225360862,F,1,-0.238649203,F,1,-0.087740989,-0.043759205,-1.043759205,-0.502589757
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/3/2020,7,POST,F,1,-0.152130157,F,1,-0.099354945,F,1,-0.095310006,-0.047534113,-1.047534113,-0.433006405
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/4/2020,1,POST,F,1,-0.171176311,F,1,-0.234291036,F,1,-0.240981516,-0.1201851,-1.1201851,-0.508550816
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/5/2020,2,POST,D-,1.7,-0.379196914,D,2,-0.25933746,F,1,-0.506795139,-0.252754757,-1.252754757,-0.630429711
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/6/2020,3,POST,F,1.3,-0.320213154,D,2,-0.19451298,F,1,-0.382355364,-0.190692708,-1.190692708,-0.568472947
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/7/2020,4,POST,F,1.3,-0.302767918,D,2,-0.109850551,F,1,-0.234631239,-0.117018016,-1.117018016,-0.509878828
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/8/2020,5,POST,F,1.3,-0.343124716,D,2,-0.262650405,F,1,-0.340533336,-0.16983474,-1.16983474,-0.591869954
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/9/2020,6,POST,F,1.3,-0.262397026,D,2,-0.288195171,F,1,-0.206728506,-0.103102041,-1.103102041,-0.551231413
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/10/2020,7,POST,F,1,-0.205176691,F,1,-0.162088082,F,1,-0.033859849,-0.016886977,-1.016886977,-0.461383917
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/11/2020,1,POST,D-,1.7,-0.255118294,D,2,-0.384855464,F,1,-0.423215228,-0.211070814,-1.211070814,-0.617014857
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/12/2020,2,POST,D-,1.7,-0.373293534,D,2,-0.375977734,F,1,-0.526038403,-0.262351982,-1.262351982,-0.670541083
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/13/2020,3,POST,F,1.3,-0.28444423,D,2,-0.186940397,F,1,-0.309359248,-0.154287237,-1.154287237,-0.541890621
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/14/2020,4,POST,F,1.3,-0.255681191,D,2,-0.071389612,F,1,-0.187485242,-0.093504817,-1.093504817,-0.473525207
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/15/2020,5,POST,F,1,-0.218252956,F,1,-0.196438083,F,1,-0.194476961,-0.096991809,-1.096991809,-0.503894283
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/16/2020,6,POST,F,1.3,-0.325341259,D,2,-0.278570532,F,1,-0.144701051,-0.072166989,-1.072166989,-0.558692927
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/17/2020,7,POST,F,1,-0.208613227,F,1,-0.197370319,F,1,0.022394626,0.011168908,-0.988831092,-0.464938213
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/18/2020,1,POST,F,1,-0.098199338,F,1,-0.201721599,F,1,-0.317377275,-0.158286081,-1.158286081,-0.486069006
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/19/2020,2,POST,F,1.3,-0.344982998,D,2,-0.133739623,F,1,-0.329821253,-0.164492286,-1.164492286,-0.547738302
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/20/2020,3,POST,F,1.3,-0.292838666,D,2,-0.238458793,F,1,-0.307242489,-0.153231542,-1.153231542,-0.561509667
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/21/2020,4,POST,F,1.3,-0.299172786,D,2,-0.160653898,F,1,-0.381329056,-0.190180856,-1.190180856,-0.550002513
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/22/2020,5,POST,F,1.3,-0.312077332,D,2,-0.27008017,F,1,-0.386460593,-0.192740115,-1.192740115,-0.591632539
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/23/2020,6,POST,F,1,-0.213437598,F,1,-0.267272043,F,1,-0.263175414,-0.131253899,-1.131253899,-0.53732118
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/24/2020,7,POST,F,1,-0.182700341,F,1,-0.176225707,F,1,-0.104033619,-0.051884855,-1.051884855,-0.470270301
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/25/2020,1,POST,D-,1.7,-0.320148217,D,2,-0.343073961,F,1,-0.460162295,-0.229497484,-1.229497484,-0.630906554
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/26/2020,2,POST,D-,1.7,-0.348879272,D,2,-0.314106563,F,1,-0.500124141,-0.24942772,-1.24942772,-0.637471185
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/27/2020,3,POST,F,1.3,-0.304739525,D,2,-0.225113666,F,1,-0.36189336,-0.180487659,-1.180487659,-0.570113617
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/28/2020,4,POST,F,1.3,-0.317620707,D,2,-0.138400162,F,1,-0.267473077,-0.133397279,-1.133397279,-0.529806049
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/29/2020,5,POST,F,1.3,-0.365369284,D,2,-0.315969899,F,1,-0.350219113,-0.174665343,-1.174665343,-0.618668175
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/30/2020,6,POST,F,1.3,-0.271857391,D,2,-0.159434239,F,1,-0.022634612,-0.011288597,-1.011288597,-0.480860075
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,10/31/2020,7,POST,F,1,-0.224388926,F,1,-0.282814335,F,1,-0.023468487,-0.011704476,-1.011704476,-0.506302579
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/1/2020,1,POST,D-,1.7,-0.326071942,D,2,-0.322334227,F,1,-0.509874061,-0.254290313,-1.254290313,-0.634232161
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/2/2020,2,POST,D-,1.7,-0.357671915,D,2,-0.268359006,F,1,-0.42629415,-0.21260637,-1.21260637,-0.612879097
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/3/2020,3,POST,F,1.3,-0.321074619,D,2,-0.16664339,F,1,0.001804334,0.000899878,-0.999100122,-0.495606044
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/4/2020,4,POST,D-,1.7,-0.311491074,D,2,-0.174741698,F,1,-0.456441931,-0.227642021,-1.227642021,-0.571291597
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/5/2020,5,POST,D-,1.7,-0.352686296,D,2,-0.35869105,F,1,-0.502112611,-0.250419433,-1.250419433,-0.65393226
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/6/2020,6,POST,F,1.3,-0.257259056,D,2,-0.310164456,F,1,-0.377801125,-0.188421365,-1.188421365,-0.585281626
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/7/2020,7,POST,F,1,-0.233287661,F,1,-0.160727902,F,1,-0.274208219,-0.136756308,-1.136756308,-0.51025729
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/8/2020,1,POST,D-,1.7,-0.258739683,D,2,-0.198852267,F,1,-0.482869347,-0.240822209,-1.240822209,-0.566138053
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/9/2020,2,POST,D-,1.7,-0.361793629,D,2,-0.24948414,F,1,-0.518918395,-0.258801009,-1.258801009,-0.623359593
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/10/2020,3,POST,D-,1.7,-0.341802413,D,2,-0.153918967,F,1,-0.452978143,-0.22591452,-1.22591452,-0.573878634
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/11/2020,4,POST,D-,1.7,-0.372117213,D,2,-0.172933971,F,1,-0.471387533,-0.235095865,-1.235095865,-0.59338235
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/12/2020,5,POST,D-,1.7,-0.363125077,D,2,-0.346781573,F,1,-0.534120574,-0.266382816,-1.266382816,-0.658763155
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/13/2020,6,POST,F,1.3,-0.350701095,D,2,-0.244465833,F,1,-0.317505563,-0.158350062,-1.158350062,-0.584505663
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/14/2020,7,POST,D-,1.7,-0.28224453,D,2,-0.290233498,F,1,-0.462728064,-0.230777114,-1.230777114,-0.601085047
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/15/2020,1,POST,D-,1.7,-0.326279142,D,2,-0.333056468,F,1,-0.504357659,-0.251539109,-1.251539109,-0.636958239
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/16/2020,2,POST,D-,1.7,-0.349060118,D,2,-0.258825599,F,1,-0.518405242,-0.258545083,-1.258545083,-0.6221436
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/17/2020,3,POST,D-,1.7,-0.317232009,D,2,-0.325729715,F,1,-0.563562768,-0.281066569,-1.281066569,-0.641342764
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/18/2020,4,POST,D-,1.7,-0.303183371,D,2,-0.248297465,F,1,-0.558238798,-0.278411337,-1.278411337,-0.609964057
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/19/2020,5,POST,D-,1.7,-0.307870956,D,2,-0.337986042,F,1,-0.528989037,-0.263823556,-1.263823556,-0.636560185
MD,24,Maryland,24009,Calvert County,92003,2021-01-25 13:52:04.598522 UTC,11/20/2020,6,POST,F,1.3,-0.263064522,D,2,-0.245260911,F,1,-0.361059485,-0.180071779,-1.180071779,-0.562799071
