state_code,state_fips,state_name,county_fips,county_name,county_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
MD,24,Maryland,24033,Prince George's County,909308,2020-12-30 14:13:35.13358 UTC,2020-12-25,6,POST,C+,3.3,-0.514583892,C,3,-0.822438862,A,5,-0.464874516,D,2
MD,24,Maryland,24033,Prince George's County,909308,2020-12-30 14:13:35.13358 UTC,2020-12-26,7,POST,F,1.3,-0.300138049,D,2,-0.337005088,F,1,0.395230546,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-02-24,2,PRE,F,1.3,0.020063314,F,1,-0.069024247,F,1,-0.421372492,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-02-25,3,PRE,F,1.3,0.01084254,F,1,0.01235552,F,1,-0.406802867,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-02-26,4,PRE,F,1.3,0.091927929,F,1,-0.067923757,F,1,-0.433072343,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-02-27,5,PRE,F,1.3,-0.040277384,F,1,-0.133991757,F,1,-0.414492392,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-02-28,6,PRE,F,1,-0.01904271,F,1,-0.039118457,F,1,-0.296206168,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-02-29,7,PRE,F,1.3,0.039816231,F,1,0.087761462,F,1,-0.43134312,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-01,1,PRE,F,1.3,-0.0331394,F,1,0.050593842,F,1,-0.561513153,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-02,2,PRE,F,1,-0.044662964,F,1,-0.071501564,F,1,-0.38068056,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-03,3,PRE,F,1.3,-0.045642538,F,1,-0.014256369,F,1,-0.403013293,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-04,4,PRE,F,1.3,-0.028834321,F,1,-0.027642371,F,1,-0.41706783,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-05,5,PRE,F,1,0.012432241,F,1,-0.107343754,F,1,-0.331232135,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-06,6,PRE,F,1,-0.030296494,F,1,-0.090824327,F,1,-0.310959753,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-07,7,PRE,F,1,0.005459272,F,1,0.101285159,F,1,-0.392159658,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-08,1,PRE,F,1.3,-0.035648331,F,1,0.083582311,F,1,-0.562837665,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-09,2,POST,F,1,-0.068622868,F,1,0.029696838,F,1,-0.397089784,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-10,3,POST,F,1.3,-0.060480268,F,1,-0.084403838,F,1,-0.403749133,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-11,4,POST,F,1,-0.041502888,F,1,-0.228815786,F,1,-0.341865018,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-12,5,POST,F,1.3,-0.060386823,F,1,0.065090598,F,1,-0.437340213,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-13,6,POST,F,1.3,-0.196109336,F,1,0.028522992,F,1,-0.554412301,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-14,7,POST,D-,1.7,-0.266029865,D,2,-0.153058107,F,1,-0.64440549,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-15,1,POST,F,1.3,-0.176900459,F,1,-0.236820662,F,1,-0.710998978,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-16,2,POST,F,1.3,-0.16409561,F,1,-0.042145357,F,1,-0.615376616,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-17,3,POST,F,1.3,-0.212195594,F,1,-0.228868382,F,1,-0.728511962,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-18,4,POST,D-,1.7,-0.273559402,D,2,-0.391342421,F,1,-0.728033666,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-19,5,POST,F,1.3,-0.240410475,F,1,-0.425046012,F,1,-0.72255166,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-20,6,POST,C-,2.7,-0.295329663,D,2,-0.625090061,C,3,-0.801948759,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-21,7,POST,C+,3.3,-0.363059607,D,2,-0.660359681,B,4,-0.894186259,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-22,1,POST,C-,2.7,-0.369678592,D,2,-0.574211709,D,2,-0.842088811,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-23,2,POST,D+,2.3,-0.346847455,D,2,-0.541696343,F,1,-0.835135127,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-24,3,POST,C-,2.7,-0.344279198,D,2,-0.566974277,D,2,-0.859491419,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-25,4,POST,C-,2.7,-0.390665713,D,2,-0.593916927,D,2,-0.869204502,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-26,5,POST,D,2,-0.312585339,D,2,-0.455737875,F,1,-0.812692017,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-27,6,POST,D+,2.3,-0.38236087,D,2,-0.57516423,D,2,-0.802868558,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-28,7,POST,B-,3.7,-0.49601258,C,3,-0.664514552,B,4,-0.846283097,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-29,1,POST,C+,3.3,-0.481315204,C,3,-0.626459913,C,3,-0.864090417,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-30,2,POST,D,2,-0.370128967,D,2,-0.337441551,F,1,-0.804036342,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-03-31,3,POST,C,3,-0.388570229,D,2,-0.621424411,C,3,-0.895829845,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-01,4,POST,C-,2.7,-0.427310677,C,3,-0.532735923,F,1,-0.894070419,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-02,5,POST,C,3,-0.381451752,D,2,-0.614174249,C,3,-0.889702189,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-03,6,POST,C+,3.3,-0.41576076,C,3,-0.634498834,C,3,-0.872775297,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-04,7,POST,B-,3.7,-0.502218473,C,3,-0.675023931,B,4,-0.873078646,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-05,1,POST,B,4,-0.583086026,B,4,-0.668041186,B,4,-0.901593482,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-06,2,POST,D+,2.3,-0.388409182,D,2,-0.520143684,F,1,-0.885212619,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-07,3,POST,C-,2.7,-0.463040138,C,3,-0.549069504,F,1,-0.894191759,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-08,4,POST,C-,2.7,-0.43510882,C,3,-0.520943402,F,1,-0.831883809,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-09,5,POST,C+,3.3,-0.465203746,C,3,-0.632216087,C,3,-0.871076541,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-10,6,POST,C+,3.3,-0.441936436,C,3,-0.610341174,C,3,-0.845595198,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-11,7,POST,C,3,-0.488149572,C,3,-0.598362492,D,2,-0.852996922,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-12,1,POST,B+,4.3,-0.591616511,B,4,-0.754858145,A,5,-0.928773581,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-13,2,POST,C-,2.7,-0.514009289,C,3,-0.467252965,F,1,-0.904141616,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-14,3,POST,D+,2.3,-0.381205199,D,2,-0.468620658,F,1,-0.86695099,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-15,4,POST,D+,2.3,-0.333163505,D,2,-0.427303774,F,1,-0.852875582,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-16,5,POST,D+,2.3,-0.311975786,D,2,-0.528527361,F,1,-0.857789841,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-17,6,POST,D,2,-0.331780668,D,2,-0.443949989,F,1,-0.801124189,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-18,7,POST,C,3,-0.34344114,D,2,-0.605939021,C,3,-0.842865054,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-19,1,POST,C,3,-0.443476492,C,3,-0.583199585,D,2,-0.8804197,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-20,2,POST,C,3,-0.40217815,C,3,-0.559285294,D,2,-0.873139316,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-21,3,POST,D+,2.3,-0.405019809,C,3,-0.478922035,F,1,-0.80090921,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-22,4,POST,D,2,-0.333795442,D,2,-0.514288216,F,1,-0.748987,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-23,5,POST,D+,2.3,-0.347842632,D,2,-0.558908158,D,2,-0.791893778,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-24,6,POST,C-,2.7,-0.427688455,C,3,-0.558720068,D,2,-0.759505004,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-25,7,POST,D,2,-0.405874353,C,3,-0.538076132,F,1,-0.691805788,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-26,1,POST,B+,4.3,-0.595950624,B,4,-0.712585496,A,5,-0.880545526,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-27,2,POST,D,2,-0.365828869,D,2,-0.428111355,F,1,-0.796568447,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-28,3,POST,D,2,-0.350793078,D,2,-0.405586044,F,1,-0.788304301,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-29,4,POST,D,2,-0.344227808,D,2,-0.314866167,F,1,-0.750239143,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-04-30,5,POST,D+,2.3,-0.377442832,D,2,-0.358166783,F,1,-0.849325419,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-01,6,POST,C-,2.7,-0.449963841,C,3,-0.497012079,F,1,-0.825284267,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-02,7,POST,C-,2.7,-0.401172311,C,3,-0.505733314,F,1,-0.821861742,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-03,1,POST,B-,3.7,-0.493324707,C,3,-0.680782242,B,4,-0.822863457,B,4
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-04,2,POST,D+,2.3,-0.41242246,C,3,-0.331619856,F,1,-0.759087623,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-05,3,POST,D-,1.7,-0.325419602,D,2,-0.278781004,F,1,-0.671187161,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-06,4,POST,D-,1.7,-0.352653975,D,2,-0.36168598,F,1,-0.716013892,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-07,5,POST,D-,1.7,-0.317812284,D,2,-0.368431967,F,1,-0.632454194,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-08,6,POST,D-,1.7,-0.317444021,D,2,-0.46514092,F,1,-0.637462767,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-09,7,POST,D-,1.7,-0.291262638,D,2,-0.364467708,F,1,-0.569262694,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-10,1,POST,F,1.3,-0.227687333,F,1,-0.439591101,F,1,-0.647897295,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-11,2,POST,D,2,-0.275010471,D,2,-0.283188307,F,1,-0.740472425,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-12,3,POST,D,2,-0.352712689,D,2,-0.374436643,F,1,-0.748820048,C,3
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-13,4,POST,D-,1.7,-0.288318062,D,2,-0.32852681,F,1,-0.716765178,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-14,5,POST,F,1.3,-0.193996409,F,1,-0.31689867,F,1,-0.648147724,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-15,6,POST,F,1.3,-0.200176847,F,1,-0.265268065,F,1,-0.496888809,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-16,7,POST,F,1.3,-0.165305517,F,1,-0.312979898,F,1,-0.453898555,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-17,1,POST,F,1.3,-0.235238589,F,1,-0.473172177,F,1,-0.701405553,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-18,2,POST,D-,1.7,-0.31862479,D,2,-0.23500449,F,1,-0.704995031,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-19,3,POST,F,1.3,-0.204147678,F,1,-0.066989607,F,1,-0.650902439,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-20,4,POST,F,1.3,-0.141635624,F,1,-0.230450393,F,1,-0.669935018,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-21,5,POST,F,1.3,-0.104179521,F,1,-0.186873007,F,1,-0.581450222,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-22,6,POST,F,1.3,-0.18602453,F,1,-0.221021403,F,1,-0.505236432,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-23,7,POST,F,1.3,-0.124688551,F,1,-0.241206542,F,1,-0.460827081,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-24,1,POST,F,1.3,-0.150847302,F,1,-0.283340329,F,1,-0.568511408,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-25,2,POST,D-,1.7,-0.282076842,D,2,0.053355216,F,1,-0.573603457,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-26,3,POST,F,1.3,-0.14269773,F,1,-0.054235521,F,1,-0.589213511,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-27,4,POST,F,1.3,-0.086596771,F,1,-0.040485712,F,1,-0.578862459,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-28,5,POST,F,1.3,-0.132060821,F,1,-0.167172149,F,1,-0.561415929,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-29,6,POST,F,1,-0.214074167,F,1,-0.082941301,F,1,-0.28143668,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-30,7,POST,F,1.3,-0.207738339,F,1,-0.082506772,F,1,-0.53844458,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-05-31,1,POST,D-,1.7,-0.260849587,D,2,-0.121953628,F,1,-0.666958975,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-01,2,POST,F,1.3,-0.172783915,F,1,0.226271947,F,1,-0.625788747,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-02,3,POST,F,1.3,-0.227637898,F,1,-0.043688874,F,1,-0.711477274,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-03,4,POST,F,1.3,-0.158653599,F,1,0.284334044,F,1,-0.563352753,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-04,5,POST,F,1.3,-0.168322542,F,1,0.036368821,F,1,-0.622109548,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-05,6,POST,F,1.3,-0.218085788,F,1,0.174231829,F,1,-0.466773799,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-06,7,POST,F,1,-0.086727781,F,1,0.136968166,F,1,-0.29271093,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-07,1,POST,F,1.3,-0.207956017,F,1,-0.032766241,F,1,-0.558900923,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-08,2,POST,F,1.3,-0.168512966,F,1,0.270987521,F,1,-0.576229946,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-09,3,POST,F,1.3,-0.176551008,F,1,0.335131986,F,1,-0.532925783,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-10,4,POST,F,1.3,-0.21425092,F,1,0.231326075,F,1,-0.616369999,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-11,5,POST,F,1.3,-0.204892481,F,1,0.068304949,F,1,-0.585832654,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-12,6,POST,F,1,-0.122875285,F,1,0.3544395,F,1,-0.310187121,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-13,7,POST,F,1,-0.035804294,F,1,0.359457423,F,1,-0.119788612,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-14,1,POST,F,1,-0.102783523,F,1,0.395590015,F,1,0.034774506,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-15,2,POST,F,1.3,-0.193279691,F,1,0.414548044,F,1,-0.549077463,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-16,3,POST,F,1.3,-0.181140622,F,1,0.310359628,F,1,-0.615119072,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-17,4,POST,F,1.3,-0.236251733,F,1,0.294258443,F,1,-0.602352254,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-18,5,POST,F,1.3,-0.150731349,F,1,0.240842989,F,1,-0.535501222,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-19,6,POST,F,1,-0.147750973,F,1,0.224496715,F,1,-0.399444471,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-20,7,POST,F,1,-0.127365856,F,1,0.348540703,F,1,-0.291276042,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-21,1,POST,F,1.3,-0.093651958,F,1,0.27242648,F,1,-0.427847881,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-22,2,POST,F,1.3,-0.216113553,F,1,0.028829777,F,1,-0.608533307,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-23,3,POST,F,1.3,-0.181617064,F,1,0.317227213,F,1,-0.572734708,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-24,4,POST,F,1.3,-0.073183085,F,1,0.429113518,F,1,-0.520269341,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-25,5,POST,F,1.3,-0.178881827,F,1,0.335510797,F,1,-0.478804777,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-26,6,POST,F,1,-0.101171269,F,1,0.225937699,F,1,-0.397531288,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-27,7,POST,F,1,-0.09085102,F,1,0.348540703,F,1,-0.344072537,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-28,1,POST,F,1.3,0.018679458,F,1,0.143238105,F,1,-0.406950035,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-29,2,POST,F,1.3,-0.11481254,F,1,0.145635277,F,1,-0.645840377,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-06-30,3,POST,F,1.3,-0.133993665,F,1,0.329490756,F,1,-0.50985721,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-01,4,POST,F,1.3,-0.140334187,F,1,0.50769141,F,1,-0.427700713,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-02,5,POST,F,1,-0.100582496,F,1,0.441791741,F,1,-0.367288278,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-03,6,POST,F,1.3,-0.269715444,D,2,0.304428904,F,1,-0.30978241,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-04,7,POST,F,1,-0.24996226,F,1,-0.009918736,F,1,-0.398119959,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-05,1,POST,F,1,-0.079666376,F,1,0.203486506,F,1,0.209941134,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-06,2,POST,D-,1.7,-0.258170284,D,2,0.248567801,F,1,-0.530681472,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-07,3,POST,F,1.3,-0.181264834,F,1,0.377195941,F,1,-0.510004378,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-08,4,POST,F,1.3,-0.089154679,F,1,0.402959806,F,1,-0.565891399,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-09,5,POST,F,1.3,-0.123137384,F,1,0.237317573,F,1,-0.564456512,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-10,6,POST,F,1.3,-0.16355951,F,1,0.024623861,F,1,-0.487414101,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-11,7,POST,F,1,-0.044820761,F,1,0.224301921,F,1,-0.302828725,F,1
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-12,1,POST,F,1.3,-0.052520104,F,1,0.204177881,F,1,-0.529099417,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-13,2,POST,F,1.3,-0.113393795,F,1,0.525779581,F,1,-0.530681472,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-14,3,POST,F,1.3,-0.11917176,F,1,0.285096729,F,1,-0.595619321,D,2
MD,24,Maryland,24035,Queen Anne's County,50251,2020-12-30 14:13:35.13358 UTC,2020-07-15,4,POST,F,1.3,-0.118303644,F,1,0.359642722,F,1,-0.520784429,D,2
